,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,16.495120811462403,5.454078825720636,0.008600521087646484,0.0011826784739757611,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
12,16.33244695663452,5.043857527203947,0.00903315544128418,0.0006349928807578441,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
13,16.300067281723024,5.419968689377935,0.008807563781738281,0.0007613754573485441,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
14,16.03077836036682,4.908267631224462,0.008803272247314453,0.00040295269565061105,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
15,16.092817497253417,5.298722405111015,0.008198833465576172,0.00040117218950868906,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
16,15.912144088745118,4.81282032700208,0.009033393859863282,5.2827876091986046e-06,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
17,16.522737216949462,5.221755444418928,0.009215068817138673,0.0009675463449880349,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
18,16.67455110549927,5.395984916412788,0.009010791778564453,0.0008984235546522162,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.8948029880627978,0.8869812491715386,0.8999910558918627,0.8955692145735057,0.9012650059963223,0.8957216855430964,0.005024293034230284,183,0.9045086076785757,0.881959309120218,0.9018061237091897,0.9002395347309543,0.8908955215825966,0.8958818193643069,0.008333162651375106
19,2.946595001220703,1.166314511820492,0.004417514801025391,0.0004908909339742223,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.7416539354288125,0.7449797173590372,0.5,0.7256816542558402,0.7405352703611067,0.6905689452901194,0.09551716576977617,365,0.7381911206786728,0.7369511527951075,0.5,0.7279311415806203,0.7457425548746117,0.6897631939858024,0.09505000620849248
20,3.679294967651367,0.8671881972740696,0.005016136169433594,0.0006205822911319697,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.7359270214332453,0.7403909492295027,0.7246684338128256,0.7458765007783423,0.7290551664042009,0.7351834827941723,0.007617317701098099,361,0.7335481299747046,0.7326311553678507,0.7293207437163021,0.7485296583336294,0.7314032042050329,0.735086578319504,0.006869125402639487
21,3.657179069519043,1.760384399572808,0.004831123352050781,0.00041560921005433227,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.7534083841392271,0.7572355274266728,0.753940022549633,0.7603992647624739,0.7446730663975053,0.7539313311061898,0.005267328783037967,347,0.7532488405198147,0.7489875816758459,0.7520916713919232,0.7679957817174632,0.7463769534539282,0.753740165751795,0.007523104032793186
22,2.7121959209442137,1.1458765033731226,0.005010652542114258,0.0006143879675378235,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.7493968536380704,0.7678505521706492,0.8045578389033929,0.8190430117288685,0.7601532404088032,0.7801985919411596,0.026852402811771304,338,0.7506179769860359,0.7538360708555479,0.8032336462387442,0.8262997299279405,0.7591871860084324,0.7786349220033402,0.030512875348544702
23,3.172882556915283,1.258392924918621,0.004612779617309571,0.00048037524343646647,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.8177818167444667,0.8361085674194604,0.8257869356235013,0.8150346614359387,0.8336046153930468,0.8256631405171014,0.008333804300274555,311,0.8255946730289999,0.8265167813048527,0.8348787658098821,0.8199386983133382,0.8214663463193587,0.8256790529552864,0.005216170894101646
24,3.110097360610962,1.2738028633555674,0.005018186569213867,0.0006195101941950214,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.8138966660031184,0.807874364220995,0.8155083570245013,0.8175291577579639,0.8305886427533379,0.8170788474560434,0.007483481971421916,316,0.8210791907501025,0.8043924823792038,0.8219356013224911,0.8232663925068355,0.8208665046073033,0.8183080343131872,0.007008740575233615
25,3.227890872955322,1.2482126226144707,0.005015182495117188,1.920203757536587e-05,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.8138966660031184,0.807874364220995,0.8155083570245013,0.8175291577579639,0.8305886427533379,0.8170788474560434,0.007483481971421916,316,0.8210791907501025,0.8043924823792038,0.8219356013224911,0.8232663925068355,0.8208665046073033,0.8183080343131872,0.007008740575233615
26,3.2191090106964113,1.2250193378894525,0.005200767517089843,0.0009774029898827104,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.8138966660031184,0.807874364220995,0.8155083570245013,0.8175291577579639,0.8305886427533379,0.8170788474560434,0.007483481971421916,316,0.8210791907501025,0.8043924823792038,0.8219356013224911,0.8232663925068355,0.8208665046073033,0.8183080343131872,0.007008740575233615
27,3.219925880432129,1.2319287539432524,0.0052204132080078125,0.00040879572450249765,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.8138966660031184,0.807874364220995,0.8155083570245013,0.8175291577579639,0.8305886427533379,0.8170788474560434,0.007483481971421916,316,0.8210791907501025,0.8043924823792038,0.8219356013224911,0.8232663925068355,0.8208665046073033,0.8183080343131872,0.007008740575233615
28,3.1554437637329102,1.1881564078185993,0.005010414123535156,2.4315609455698497e-05,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.8138966660031184,0.807874364220995,0.8155083570245013,0.8175291577579639,0.8305886427533379,0.8170788474560434,0.007483481971421916,316,0.8210791907501025,0.8043924823792038,0.8219356013224911,0.8232663925068355,0.8208665046073033,0.8183080343131872,0.007008740575233615
