,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
228,2.733372354507446,0.3633716368871093,0.0042078495025634766,0.0003997223253330416,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.9129201189434153,0.9171485587778562,0.9130814905910006,0.9115807535326833,0.9137177103460568,0.913689771581977,0.001864095054160461,373,0.9158283138477054,0.9127046050984534,0.9127362618980992,0.9142950426992243,0.9133269479735848,0.9137782343034134,0.0011757518930943223
229,2.99224853515625,0.2726887290449102,0.004013204574584961,2.267188949178028e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.9096707363767026,0.9137268717094525,0.9156640273806423,0.9100588576034869,0.9142736777293035,0.9126787658971616,0.0023860903087370303,377,0.9127142405089866,0.9118462275330708,0.9147654460057828,0.9137711814336018,0.9128046498618934,0.9131803490686672,0.0009999902538152714
230,2.4228485107421873,0.6539554233338973,0.0041959285736083984,0.0004050459552312467,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.9156074895872127,0.9276494300245016,0.9249307069811323,0.9212894821431592,0.9260717666740771,0.9231094775163811,0.004296654335167977,358,0.9204126984722576,0.9259170366287597,0.9284103715789904,0.924898697390333,0.9236504073225572,0.9246578422785795,0.0026367111663507955
231,2.466225242614746,0.3345013289779039,0.003993415832519531,2.69835065535383e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.9137206629895298,0.9231702897450382,0.9180247479065606,0.9267801738445015,0.9233181405848684,0.9210022737412014,0.0045900165698289684,362,0.9192308613181831,0.9250562359503177,0.9199098378613535,0.9250842847016916,0.9176613691255885,0.9213885177914269,0.0030933626530834867
232,2.1411667823791505,0.29649734382870957,0.004408073425292969,0.0004832001150427968,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.9256215526839895,0.933219549033542,0.9305854436843342,0.9308013912706985,0.9348423859572872,0.9310137544237286,0.0031251397339333016,294,0.9289818051351435,0.9335113297843475,0.9325135208592067,0.930940938647883,0.9302745884578575,0.9312444365768876,0.001606337270794799
233,2.1667648792266845,0.6264440165882211,0.003826284408569336,0.0007668814980383266,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.9185046994459533,0.9318737049056468,0.9286593043913428,0.9256206425989323,0.9337796560615278,0.927687146800735,0.005370124011791885,320,0.9247611176894054,0.9337495504585565,0.9291008210817239,0.9267766035307554,0.931367791324905,0.9291511768170693,0.0031928724734825984
234,2.942195272445679,0.2835168045516272,0.0038237571716308594,0.0004311839915073186,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.9299447167426573,0.9329336591322976,0.9294358697323402,0.9334828184454644,0.9333073846145782,0.9318207167637754,0.0017560498890211366,267,0.933089881356638,0.9341536929620217,0.9324019757714003,0.9337550809481124,0.9315192311664607,0.9329839724409265,0.0009442730802279659
235,2.5498252868652345,0.4116048879477345,0.004200983047485352,0.00038840060552181434,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.9291659602575838,0.9301929033325318,0.9290653621369346,0.9332597881355021,0.934334015053116,0.9312033570917105,0.0021804619224564817,287,0.9310199744884877,0.9308142709522789,0.9313082175245342,0.9329666372706887,0.9327936482356552,0.931780549694329,0.0009130650932911468
236,2.4472461700439454,0.6105234430656554,0.003996801376342773,3.261350044541237e-05,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.9280790228886067,0.9295990907736462,0.9293242172506001,0.9362396613179901,0.9328153359072364,0.9312111294883784,0.00296064894950897,286,0.9326952507098395,0.930434244193071,0.9303931368802795,0.9360707632340983,0.9313639392670037,0.9321914668568585,0.0021123144964589257
237,2.811224603652954,0.7465950167241404,0.004393672943115235,0.0004978861250604397,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.9339877380082693,0.9311682398650215,0.9296701910740183,0.9345717591682494,0.9357328988054773,0.9330260521013203,0.0022518302934650147,230,0.9357967943189269,0.9329989474532859,0.9317128252954839,0.9373223843084653,0.934992131194765,0.9345646165141854,0.0019945098102088408
238,2.60748348236084,0.5765681928820037,0.0042000293731689455,0.00040130509849598526,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.9352221878806871,0.9326367528528549,0.932982726676273,0.9302061076469134,0.935718185000306,0.933353283274006,0.001981898933977624,220,0.9370894559265308,0.9334447109248454,0.9356123474694994,0.9316057256839775,0.9316743183671888,0.9338853116744085,0.0021692545142877446
239,2.4911203384399414,0.588143849074779,0.004790115356445313,0.0007649928325744134,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.9316646244300709,0.9361260268902051,0.9318466701180682,0.9313934581111668,0.9359412153102682,0.9333943206336303,0.0021605057879772564,216,0.9351997225502436,0.9365595501808849,0.9340738046738611,0.9330341878512792,0.9329203195309943,0.9343575169574526,0.0013751719604000597
240,1.9803165435791015,0.18835350124038738,0.005005598068237305,1.914190894286065e-05,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.9305759607242902,0.9314491277350838,0.9306455276065078,0.931268837542673,0.9331581616107173,0.9314194393399271,0.0009334732106176766,282,0.9330451004156207,0.9316670169200291,0.9329082128495264,0.9320783750493834,0.9304562120574623,0.9320309834584044,0.0009394239912562922
241,2.711005163192749,0.5011767310592837,0.005785703659057617,0.0007559566728293454,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.9339745821312474,0.9336881917168982,0.9282372282363707,0.934570150776591,0.9352737327720402,0.9331486834736882,0.0025152357884720856,225,0.9365023677392116,0.9343701726172146,0.9308913192477138,0.9357449759023072,0.9330190959722547,0.9341055862957404,0.0020007068436158067
242,2.970110559463501,0.5350059685921389,0.00600128173828125,0.0010934223563805537,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.9297348775277142,0.9339630652399445,0.9336391241729232,0.9348685967843127,0.9334352219663887,0.9331279898421679,0.001766233583027691,226,0.9317560123494446,0.9348045277300537,0.9357215178320648,0.9345914055191615,0.9342024407159913,0.9342151808293432,0.0013270718047934942
243,3.1998594284057615,0.8800441317351274,0.00600886344909668,2.9790303667846004e-05,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.9327515617990477,0.9334048028312449,0.9320319239157712,0.9367202130034772,0.9332089748731097,0.9336233729350244,0.0016187392179967798,212,0.9349586425116707,0.9344008988818916,0.9343833936580543,0.9378080413476545,0.9331452462162836,0.9349392445231108,0.0015522620681428002
